0 0
0.00888710793094708 0
0.01777421586189416 0
0.026661323792841238 0
0.03554843172378832 0
0.0444355396547354 0
0.053322647585682476 0
0.06220975551662956 0
0.07109686344757664 0
0.07998397137852371 0
0.0888710793094708 0
0.09775818724041788 0
0.10664529517136495 0
0.11553240310231204 0
0.12441951103325911 0
0.1333066189642062 0
0.14219372689515328 0
0.15108083482610035 0
0.15996794275704743 0
0.16885505068799453 0
0.1777421586189416 0
0.18662926654988868 0
0.19551637448083575 0
0.20440348241178283 0
0.2132905903427299 0
0.222177698273677 0
0.23106480620462408 0
0.23995191413557115 0
0.24883902206651823 0
0.2577261299974653 0
0.2666132379284124 0
0.27550034585935945 0
0.28438745379030655 0
0.29327456172125366 0
0.3021616696522007 0
0.3110487775831478 0
0.31993588551409485 0
0.32882299344504196 0
0.33771010137598906 0
0.3465972093069361 0
0.3554843172378832 0
0.36437142516883025 0
0.37325853309977736 0
0.38214564103072446 0
0.3910327489616715 0
0.3999198568926186 0
0.40880696482356566 0
0.41769407275451276 0
0.4265811806854598 0
0.4354682886164069 0
0.444355396547354 0
0.45324250447830106 0
0.46212961240924816 0
0.4710167203401952 0
0.4799038282711423 0
0.4887909362020894 0
0.49767804413303646 0
0.5065651520639836 0
0.5154522599949306 0
0.5243393679258778 0
0.5332264758568248 0
0.5421135837877719 0
0.5510006917187189 0
0.5598877996496661 0
0.5687749075806131 0
0.5776620155115602 0
0.5865491234425073 0
0.5954362313734544 0
0.6043233393044014 0
0.6132104472353485 0
0.6220975551662956 0
0.6309846630972427 0
0.6398717710281897 0
0.6487588789591369 0
0.6576459868900839 0
0.666533094821031 0
0.6754202027519781 0
0.6843073106829252 0
0.6931944186138722 0
0.7020815265448193 0
0.7109686344757664 0
0.7198557424067135 0
0.7287428503376605 0
0.7376299582686077 0
0.7465170661995547 0
0.7554041741305018 0
0.7642912820614489 0
0.773178389992396 0
0.782065497923343 0
0.7909526058542901 0
0.7998397137852372 0
0.8087268217161843 0
0.8176139296471313 0
0.8265010375780785 0
0.8353881455090255 0
0.8442752534399726 0
0.8531623613709196 0
0.8620494693018668 0
0.8709365772328138 0
0.8798236851637609 0
0.888710793094708 0
0.8975979010256551 0
0.9064850089566021 0
0.9153721168875493 0
0.9242592248184963 0
0.9331463327494434 0
0.9420334406803904 0
0.9509205486113376 0
0.9598076565422846 0
0.9686947644732317 0
0.9775818724041788 0
0.9864689803351259 0
0.9953560882660729 0
1.00424319619702 0
1.0131303041279671 0
1.0220174120589143 0
1.0309045199898612 0
1.0397916279208084 0
1.0486787358517555 0
1.0575658437827025 0
1.0664529517136496 0
1.0753400596445966 0
1.0842271675755437 0
1.0931142755064909 0
