0 0 0 0
0.00888710793094708 -1.8332180962863034E-15 2.8773870687910905E-15 1.1640044932197761E-29
0.01777421586189416 -1.041234171021519E-15 1.9139475090210326E-15 4.747363666190685E-30
0.026661323792841238 3.3684306001450765E-16 -5.140562953083246E-16 3.7771712182605665E-31
0.03554843172378832 -1.2567601741461432E-16 -5.817018635001467E-16 3.541715193527417E-31
0.0444355396547354 -7.189562238560151E-16 5.848363158915274E-16 8.589315682068749E-31
0.053322647585682476 3.752566239610565E-16 2.121510493869586E-16 1.8582560158263753E-31
0.06220975551662956 1.0401037645656206E-15 -7.131066660467875E-16 1.5903369582239404E-30
0.07109686344757664 -4.559101717859792E-16 -2.9632187018270946E-16 2.956607354864996E-31
0.07998397137852371 -1.5885388830091444E-15 -6.691251183591705E-18 2.523500555674342E-30
0.0888710793094708 -3.489233617248522E-16 -1.3560449738477788E-15 1.9606054834551953E-30
0.09775818724041788 6.345591820724811E-16 -2.2208447388526207E-15 5.334816709641861E-30
0.10664529517136495 -8.98914495169661E-16 -9.946345390118836E-16 1.7973451358215084E-30
0.11553240310231204 -2.232187857816872E-15 -3.1575474996181675E-16 5.082363694708526E-30
0.12441951103325911 -5.47458471721944E-16 -2.1405731030867005E-15 4.8817639879183525E-30
0.1333066189642062 1.8770415404801713E-15 -3.425245721566757E-15 1.5255593197799547E-29
0.14219372689515328 1.79733698649004E-15 -1.4686981382216104E-15 5.387494464220723E-30
0.15108083482610035 3.613468988915976E-16 8.38197215506965E-16 8.33146153422204E-31
0.15996794275704743 2.0085863156689817E-16 1.3093618121045905E-16 5.748847342490512E-32
0.16885505068799453 9.71848172423176E-16 -1.4178676478412065E-15 2.9548375370370228E-30
0.1777421586189416 1.4790807931070023E-15 -4.984544388957295E-16 2.4361368201928955E-30
0.18662926654988868 2.347687440494553E-15 1.1701203152132931E-15 6.880817870330721E-30
0.19551637448083575 3.2862826477090246E-15 6.496775490969714E-16 1.1221734558434084E-29
0.20440348241178283 1.9225395850433124E-15 -2.86709764726968E-16 3.778360945248305E-30
0.2132905903427299 -1.4594273757622591E-15 1.1110157533132924E-15 3.364284269234617E-30
0.222177698273677 -2.54595015679855E-15 2.6394434406641967E-15 1.3448523877367813E-29
0.23106480620462408 4.0880270618688616E-16 1.0357926760250373E-15 1.2399861202928295E-30
0.23995191413557115 3.2291864588754533E-15 -1.489216347674417E-15 1.264541051636532E-29
0.24883902206651823 2.3243443171746038E-15 -8.150697438527944E-16 6.066915192126135E-30
0.2577261299974653 -1.0508599985229322E-16 1.7415394998779228E-15 3.0440028970000013E-30
0.2666132379284124 -6.825691471512134E-16 1.7581054120178314E-15 3.556835280409123E-30
0.27550034585935945 -9.192019794434137E-17 -8.071349115937633E-16 6.59916088303599E-31
0.28438745379030655 -3.107009448384075E-16 -2.2405752501316324E-15 5.116712528625906E-30
0.29327456172125366 -8.575133714619361E-16 -1.4323228665839623E-15 2.7868779763753158E-30
0.3021616696522007 -9.42038220592768E-16 -3.8276404441640365E-16 1.0339443227555911E-30
0.3110487775831478 -1.4482478680632694E-15 5.5003975307552985E-17 2.1004473246494386E-30
0.31993588551409485 -2.2738312024441793E-15 2.935032104665088E-16 5.25645247176289E-30
0.32882299344504196 -1.6682353790388618E-15 -4.350531729651529E-16 2.9722805431839824E-30
0.33771010137598906 -4.014761063380133E-17 -2.4845921023153348E-15 6.1748097455273384E-30
0.3465972093069361 1.2135793039664224E-17 -3.698377502845087E-15 1.3678143431023365E-29
0.3554843172378832 -1.177235263818225E-15 -2.6244885540594574E-15 8.273823036766266E-30
0.36437142516883025 -3.2639772781425847E-16 -1.3755322249185835E-15 1.9986243785117793E-30
0.37325853309977736 2.437340242957611E-15 -1.7645451074348732E-15 9.054246896113014E-30
0.38214564103072446 3.0344153066123593E-15 -1.7651240787568063E-15 1.2323339266410442E-29
0.3910327489616715 7.37481077367034E-16 3.331150376192149E-16 6.5484396776249205E-31
0.3999198568926186 -2.87632711547978E-16 1.8885300512612544E-15 3.649278331269278E-30
0.40880696482356566 1.3941383458740584E-15 4.769651430704692E-16 2.171117475140689E-30
0.41769407275451276 1.9307407211468177E-15 -1.16085530896041E-15 5.075344780636103E-30
